system time,2022-09-22 19:52:12
problemName,swimmer
N,100
maxgen,300
D,18
M,2
generation,10
85.22798410653962,12.669918940062189
89.1602170357074,10.664272137685373
47.288159786692034,28.124063387944545
63.87689642955576,27.446592241149574
70.27810610806259,17.960361382228257
96.20523281400236,6.302678923870133
30.529860315817473,62.30342396662064
84.0378872893728,12.820870368967121
44.27204503867455,52.40389698285878
30.04635949353775,63.08634821805569
91.9924528704625,9.353487260629151
25.625851025863312,69.16111443363883
80.1948860199413,13.133223930762028
25.625851025863312,69.16111443363883
-2.294387651261218,75.70677044037507
26.32121793364132,67.87941170786436
65.1299594512746,20.678250466834243
29.273680976424316,65.07481229919358
25.37692406554055,70.56129723177125
70.17309640196797,18.144841707960722
96.20523281400236,6.302678923870133
15.918886637682192,73.11908245669812
27.32171005632989,66.66129569454111
28.35351065969013,65.00122874000823
15.993572407765441,70.50794132367002
64.63082114536365,19.481013414399968
15.993572407765441,70.50794132367002
15.993572407765441,70.50794132367002
26.133233383332993,65.67944356353917
-8.792689739458865,74.0228154200066
26.133233383332993,65.67944356353917
26.126479891639406,65.70172917876829
25.24970539497474,68.84063365341024
47.917274731613134,26.321483947090485
46.855898620552466,27.78457226208053
90.58365692031595,5.477350796814392
63.36216986353867,22.390907147953044
29.85700955236399,58.79461982478938
39.68863414429046,34.419583532646755
43.04912408790659,32.37406381634395
30.60125732804852,50.44030925110175
87.09437719910605,9.879597379393942
43.26070934146276,32.33410409204731
13.80236287764626,72.4081586792995
49.76557580586851,26.25171402333109
26.133233383332993,65.67944356353917
30.63339894473654,47.017989138794405
68.43974639939904,17.55826950146752
88.81795741039514,7.244747436041507
95.81787856920221,5.172571551196199
29.390912138437898,59.84149134570043
34.60934172474043,45.61102066540926
67.88571225933907,14.867358834492507
29.224978942991584,59.77528461272132
88.40472153537695,5.852711948556816
29.946668878562264,44.114371459156814
27.934310876745258,64.46095502394331
30.333700613310896,36.474737829650905
27.96108056221391,64.41480022714961
84.69395137228702,7.547330152731774
76.14744712144841,9.510933887525994
83.314645449225,7.594387988092308
63.955518113130324,16.290285698592186
32.32648599996526,33.10583912180573
42.92710202426741,30.11214181440181
29.76475607902779,58.45263222981609
23.788680587653914,68.67931906603559
56.67182479393824,20.92950280765433
54.19830568621427,21.37958136278945
30.851910728003077,33.761063115389845
24.08315501052533,68.38085553782827
27.9665634584577,64.13992156672688
40.03171517025214,31.43088064486966
29.855426348707795,48.91867027449862
30.24003406859123,38.11675248785713
68.00636537011894,10.578120738490213
36.83246426795404,31.809865947862306
82.78485421927027,8.089958141319812
47.25947617509121,25.85108251698057
29.856055474547134,45.01166000138221
80.05634605368124,9.061753805733986
12.427777941638226,70.87450242023704
87.46468405304614,5.076355137279165
-0.4947416024178324,70.49541585807145
40.6743189348972,23.294686397363648
24.03666924567534,68.19282394586924
39.6775870983555,31.213609270865504
79.982728486587,8.764913741389705
27.95903477127962,63.896893490095096
67.05506072687871,8.795552787035149
59.1608178277192,15.943044541014103
29.873533264339585,40.393757176116424
54.982645580026,20.841931567462154
32.04116309869943,33.036144981312646
62.34764469875677,11.44154188173735
29.74929471796071,52.60521850075736
55.412453778025224,20.757474054525233
30.06536226369724,35.445050624464784
24.06227418641305,67.78724004841513
59.278132903783785,12.607883321326199
generation,20
63.87689642955576,27.446592241149574
70.27810610806259,17.960361382228257
84.0378872893728,12.820870368967121
44.27204503867455,52.40389698285878
80.1948860199413,13.133223930762028
70.17309640196797,18.144841707960722
15.918886637682192,73.11908245669812
78.70032000959071,13.616163368009097
64.72895319833867,27.05048168655634
15.91899241155113,73.11753269185621
82.6405975664554,12.940567860434214
65.20089598906787,25.519055730081163
38.28430567168425,57.85675857381949
58.65482333303552,39.45689575227283
65.20089598906787,25.519055730081163
17.200449398126693,72.781713834973
55.14239607245099,41.4391807296019
33.832623385242925,57.921978500165835
29.55557782307943,70.0627319282795
15.948740299507563,73.06713171134851
15.9937702912423,73.01985944861201
15.918886637682192,73.11908245669812
15.918886637682192,73.11908245669812
86.21165362854063,12.738899992003212
18.35026054257952,72.4552809890886
89.46374456916675,10.932749635990149
90.37303847208705,10.888244005860543
83.50599092279947,12.830313199001068
30.97699817550688,68.60024205344033
66.80676039368024,24.650943869335038
15.918886637682192,73.11908245669812
26.523551133113017,72.43545958143625
80.1948860199413,13.133223930762028
10.035628860267991,76.73909219885115
29.55557782307943,70.0627319282795
97.7556879218954,9.545994260011469
80.1948860199413,13.133223930762028
69.79352505887067,24.516038441416583
31.267090891166333,67.11831935306242
15.918886637682192,73.11908245669812
62.1050578096951,33.538099130584044
99.80687330356375,8.077188558297792
31.877113447738907,61.92646670724986
89.02415677286265,11.985784405043887
60.2745996609807,33.92518901680654
12.436813491479654,73.2109490209574
12.436813491479654,73.2109490209574
15.918886637682192,73.11908245669812
102.17260817130355,7.069091517601578
102.17260817130355,7.069091517601578
15.918886637682192,73.11908245669812
15.918886637682192,73.11908245669812
27.36297638790279,70.49128866543666
66.1064501666535,25.29309486699401
98.0436819792717,5.8137766075482205
31.550073087840815,61.55201438871623
89.00316389458862,11.645489860619307
88.739114075803,11.798296935329404
100.10336634600878,5.683286213051417
89.00316389458862,11.645489860619307
91.9924528704625,9.353487260629151
68.92320058662972,18.58215243268603
-5.205192988448573,76.65806269911968
-0.9880508923943694,75.85373171419002
30.595994775298152,62.41685648205146
85.22798410653962,12.669918940062189
90.05373849096713,9.840636405869247
90.08606274657558,9.570521623949674
89.59842682258952,10.798398478034642
89.81312107490885,10.511777455366087
29.545660963849514,70.04588977012375
54.899197088389684,40.12109992270382
65.1299594512746,20.678250466834243
65.1299594512746,20.678250466834243
36.326312011954144,46.294845787723744
83.50746053812287,12.77553494373916
82.50528167437005,12.914749723606292
70.0710751754956,17.986375210581343
69.97176524867155,18.0434567619443
69.11087283652134,18.123425774267332
64.77565002166563,24.770581852135535
63.26546613225901,25.890794902594962
53.60177801921745,41.331701561312286
